property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach
PROP1304,Spacious 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.447175326473772,57.71370324831555,515000,condo,4,5,194,rent,2003.0,False,4.20945874539154
PROP1305,Charming 2 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.27455342383583,57.35648778884701,380000,apartment,2,1,122,sale,1999.0,True,2.07044651725033
PROP1306,Cozy 4 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03956249787813,57.534984119078075,715000,house,4,1,296,sale,2018.0,False,4.8116805197306824
PROP1307,Beautiful 5 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.167791451840866,57.507003191752325,435000,condo,5,5,162,sale,1984.0,False,1.3779656784845673
PROP1308,832 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.014775263613465,57.58484835823935,1010000,land,0,0,832,sale,,False,1.646436875853952
PROP1309,240 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24927906969652,57.4706461228221,170000,land,0,0,240,sale,,False,14.590418347227837
PROP1310,Elegant 3 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.27465482383002,57.3721740987738,425000,house,3,3,176,sale,2011.0,True,3.0314075166592453
PROP1311,Charming 5 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.154094581515615,57.50776576331198,1225000,villa,5,1,336,sale,1987.0,False,4.248794593534164
PROP1312,778 sqm Land in Souillac,Souillac,Savanne,South,-20.53027887970559,57.51735848170962,490000,land,0,0,778,sale,,False,10.121477680605805
PROP1313,Elegant 3 Bedroom House in Souillac,Souillac,Savanne,South,-20.524794884301834,57.522756104719,360000,house,3,4,276,sale,2013.0,True,13.00539772901724
PROP1314,691 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.22932808016629,57.792351168265945,520000,land,0,0,691,sale,,False,1.7677656739594974
PROP1315,Elegant 2 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.022365889081282,57.57313931993287,1660000,villa,2,2,356,rent,2002.0,False,4.353876262148635
PROP1316,Beautiful 3 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.5328442245679,57.52115906581788,340000,condo,3,3,197,rent,2002.0,True,5.3679024516068825
PROP1317,Elegant 5 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.281553435981962,57.369510272526355,475000,house,5,6,170,sale,2002.0,False,2.110677745016501
PROP1318,Elegant 2 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.273308167157925,57.36628389288207,810000,house,2,1,294,rent,2014.0,False,2.553268798107489
PROP1319,Beautiful 3 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.267257756206437,57.35713355294369,220000,apartment,3,3,87,sale,1981.0,False,1.3630077577892732
PROP1320,Beautiful 2 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.241654980567557,57.476165937380834,205000,house,2,1,123,sale,2005.0,True,8.253683583339987
PROP1321,Spacious 3 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.012054976020917,57.57557353187549,445000,apartment,3,1,147,rent,1982.0,True,2.971844606968018
PROP1322,Spacious 5 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31553037780038,57.515971128292875,205000,apartment,5,1,116,sale,2017.0,False,10.215476032175726
PROP1323,Luxurious 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.320785032751633,57.51708056330672,105000,apartment,2,2,59,rent,1990.0,False,5.835773817390369
PROP1324,Spacious 2 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27159665135986,57.48709234737695,275000,house,2,2,182,sale,2016.0,False,8.974611791819068
PROP1325,Beautiful 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.296751535556826,57.47618624944736,125000,apartment,1,1,79,rent,2009.0,True,11.91216321632485
PROP1326,Spacious 4 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.227406420920456,57.795113909835756,1170000,villa,4,2,366,rent,2016.0,True,4.837309000677122
PROP1327,Luxurious 3 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.008327487862275,57.57614364772309,375000,house,3,2,128,rent,2010.0,True,4.457477672253346
PROP1328,Spacious 2 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.404506683912217,57.70756848212019,370000,house,2,3,225,sale,2013.0,False,4.672274541212098
PROP1329,Elegant 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.307081374803623,57.508797403729744,160000,apartment,2,1,85,rent,1982.0,False,14.45529363154305
PROP1330,Spacious 3 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.435403764429918,57.71239893156649,780000,villa,3,2,191,sale,2017.0,False,4.618365364908685
PROP1331,Elegant 4 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.278710399461474,57.36702528829365,1485000,villa,4,3,333,sale,1996.0,False,4.388830602740576
PROP1332,Modern 3 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.407698180332634,57.70188571180759,130000,condo,3,4,86,sale,2007.0,False,3.7653320645856154
PROP1333,Luxurious 3 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.15781294664265,57.49998694780202,345000,condo,3,1,165,sale,1981.0,True,1.6482282387851321
PROP1334,Modern 5 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.157483235455338,57.49487840855621,240000,apartment,5,5,99,rent,2006.0,True,4.572415445671924
PROP1335,Charming 2 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21555783268248,57.46764905280131,300000,house,2,2,213,sale,1998.0,True,7.146543108592228
PROP1336,Spacious 3 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27071057803284,57.37093235821574,510000,condo,3,3,193,sale,1997.0,True,3.5978425154817746
PROP1337,Luxurious 2 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.21980696253751,57.79632707781025,375000,apartment,2,2,150,sale,2012.0,False,4.1145918830828805
PROP1338,226 sqm Land in Tamarin,Tamarin,Black River,West,-20.33461841972764,57.379436617856996,240000,land,0,0,226,sale,,False,2.0012508090992025
PROP1339,Luxurious 1 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24233695681502,57.47537061824313,340000,condo,1,2,152,rent,1994.0,True,8.643001168588617
PROP1340,Charming 1 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.1960972819807,57.78039971653275,620000,house,1,2,284,sale,2020.0,True,3.185518457286904
PROP1341,374 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01415474219399,57.59030793753927,395000,land,0,0,374,sale,,False,4.567519044072069
PROP1342,Cozy 5 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.245435377062684,57.476268131069496,195000,house,5,4,117,sale,1984.0,False,12.633620419405613
PROP1343,Luxurious 1 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.235215335553974,57.46330834342061,145000,condo,1,2,85,sale,1995.0,True,8.992412803155482
PROP1344,Elegant 3 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30090871161491,57.4707713782503,125000,apartment,3,1,78,sale,1989.0,False,13.811651362379557
PROP1345,Spacious 2 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.33195855471286,57.380215114257204,1365000,villa,2,1,395,sale,2023.0,True,4.2948613657416415
PROP1346,Charming 3 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.437631757623823,57.71755333012119,300000,condo,3,4,121,sale,2012.0,True,1.254844833136004
PROP1347,Cozy 1 Bedroom Condo in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.229400390265003,57.466402397028176,385000,condo,1,1,200,sale,1998.0,True,12.083864719026465
PROP1348,Beautiful 5 Bedroom House in Blue Bay,Blue Bay,Grand Port,East,-20.44931472363691,57.71770175407068,245000,house,5,5,121,rent,1993.0,False,3.1121888989369055
PROP1349,Spacious 3 Bedroom Apartment in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.250050652284468,57.47619843472021,165000,apartment,3,4,99,rent,2014.0,True,10.617001593436534
PROP1350,Modern 3 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.316409868683333,57.3790667264868,1385000,villa,3,3,374,sale,2009.0,True,4.891214030003269
PROP1351,Beautiful 2 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.329638464302416,57.374885021725085,370000,apartment,2,2,140,sale,1984.0,True,1.0039875110550938
PROP1352,Spacious 3 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.30947620993478,57.51493081846375,205000,house,3,1,150,sale,1982.0,True,5.782393737363839
PROP1353,Modern 1 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.021700420370802,57.5905591067868,940000,villa,1,1,211,rent,2022.0,True,4.342448270532493
PROP1354,343 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.22575698139543,57.787538704135116,280000,land,0,0,343,sale,,False,2.636445582160337
PROP1355,Modern 2 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.158316906935422,57.497626114334174,210000,house,2,1,120,sale,2009.0,False,3.3317813454470313
PROP1356,657 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.2190007267577,57.78136560457362,645000,land,0,0,657,sale,,False,2.8219082078528435
PROP1357,Luxurious 2 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.269401889418944,57.36690397647324,260000,house,2,3,114,sale,2009.0,False,2.097885595124159
PROP1358,Luxurious 4 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43452866596101,57.71380508229977,375000,apartment,4,3,138,sale,1988.0,False,4.091428944442992
PROP1359,Luxurious 1 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15226059529782,57.48997858289991,255000,house,1,1,126,sale,1994.0,False,3.1129514958933173
PROP1360,Luxurious 5 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.448768360321104,57.71459564820278,235000,condo,5,2,83,sale,2020.0,False,2.1689932283023117
PROP1361,Luxurious 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.323423938871787,57.51964454184815,145000,apartment,2,3,77,sale,2009.0,True,5.233873818510183
PROP1362,Luxurious 5 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.32655811058651,57.36503485636874,230000,apartment,5,1,88,rent,1987.0,True,1.746685052302484
PROP1363,Charming 3 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.217763289879674,57.45599044783465,575000,villa,3,3,222,rent,1987.0,True,5.448923167420455
PROP1364,Modern 5 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21789100971579,57.458315391956276,350000,house,5,3,191,sale,2011.0,False,12.75912043107689
PROP1365,237 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.032051959073108,57.54676520986157,305000,land,0,0,237,sale,,False,1.9450447451472566
PROP1366,Modern 1 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31404328475711,57.524497325355235,180000,apartment,1,1,107,sale,1983.0,True,9.79053624920319
PROP1367,Luxurious 5 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.25742456380797,57.483994534606374,485000,house,5,2,285,rent,1993.0,False,13.66151863197964
PROP1368,Beautiful 4 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.15203422817031,57.49985773462264,845000,villa,4,3,250,sale,1984.0,False,1.6480502001885737
PROP1369,Elegant 1 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.445696004137034,57.71378346149661,355000,condo,1,1,129,rent,2015.0,True,3.686634679343786
PROP1370,Elegant 1 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.205750891935622,57.78048741389883,655000,house,1,2,287,rent,2002.0,False,1.5673488788844012
PROP1371,859 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.190543442277352,57.773518827125876,780000,land,0,0,859,rent,,False,2.9179012360801493
PROP1372,Charming 3 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.41464435710592,57.69988396502206,195000,condo,3,4,124,sale,1980.0,False,4.435446359333647
PROP1373,Elegant 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.431620453483006,57.71590147369752,205000,apartment,5,5,84,rent,1998.0,False,3.7970567563598516
PROP1374,679 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.416283218779036,57.70492350312174,475000,land,0,0,679,rent,,False,1.2304962527512444
PROP1375,Modern 4 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02857073188017,57.5522578343255,245000,apartment,4,5,80,rent,1986.0,False,3.611316754998936
PROP1376,Spacious 1 Bedroom Condo in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21015912045191,57.45301946529858,325000,condo,1,2,150,sale,1984.0,False,5.131789689805947
PROP1377,Elegant 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43516937743648,57.7204228521558,380000,apartment,5,6,146,sale,1991.0,False,4.555700858273111
PROP1378,850 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.44337291533173,57.723573097904804,845000,land,0,0,850,rent,,False,1.5700590694763608
PROP1379,Spacious 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.291728160747414,57.487931181509474,245000,apartment,1,1,136,rent,2002.0,True,14.727641536799958
PROP1380,Luxurious 3 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.216832400341925,57.79088277508875,950000,villa,3,3,309,rent,1999.0,False,4.998692883953789
PROP1381,Elegant 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.031604311544754,57.54130722131319,790000,house,5,4,279,sale,1991.0,False,2.1980856716142947
PROP1382,Beautiful 4 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.210296091089415,57.47056159906576,345000,house,4,5,203,rent,1999.0,False,13.407758661909243
PROP1383,Modern 2 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.28974900771946,57.48182648842855,155000,house,2,2,103,sale,2012.0,False,13.539724209893903
PROP1384,Luxurious 3 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.411491938340053,57.693983978409264,710000,villa,3,1,261,rent,2004.0,True,4.155771641361632
PROP1385,Elegant 5 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.325545364082966,57.36586524152658,295000,condo,5,3,114,rent,1991.0,False,3.531575254825812
PROP1386,Spacious 3 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.233517437031935,57.78752657470742,530000,house,3,2,290,rent,1998.0,False,4.659014293665468
PROP1387,Luxurious 5 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.231327486038367,57.79100405023054,250000,house,5,4,118,sale,2020.0,True,1.3131202213629227
PROP1388,620 sqm Land in Tamarin,Tamarin,Black River,West,-20.329157558268715,57.36986873326596,550000,land,0,0,620,rent,,False,4.2503105267093195
PROP1389,Modern 2 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.437750801956106,57.719581656204426,145000,apartment,2,1,50,sale,2015.0,False,4.892250249886745
PROP1390,Elegant 5 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.223181361644755,57.793250698820664,1140000,villa,5,1,389,rent,1985.0,False,1.436402594295482
PROP1391,Cozy 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.321178805337116,57.50876934914158,270000,apartment,3,3,148,rent,1991.0,True,10.838880352194522
PROP1392,Elegant 2 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.276428055247354,57.365503510699796,315000,apartment,2,2,108,rent,2010.0,True,2.8246276597052273
PROP1393,376 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.213209858032744,57.458106149268666,310000,land,0,0,376,sale,,False,7.773381774069266
PROP1394,672 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.189566814479484,57.7764296097646,635000,land,0,0,672,rent,,False,4.963779001579467
PROP1395,Cozy 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27140019196897,57.35526470040085,815000,villa,3,1,176,sale,1987.0,True,2.096645308003817
PROP1396,Beautiful 4 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.33447609444173,57.378776950623795,1045000,villa,4,5,304,sale,2021.0,False,1.6641299697341694
PROP1397,Charming 4 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.263328114274312,57.35735514155744,970000,villa,4,1,269,rent,2011.0,True,3.068953210801215
PROP1398,543 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.201900630598384,57.77087416905792,510000,land,0,0,543,sale,,False,3.5998949283393813
PROP1399,Charming 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.271007430950355,57.36542001073261,1275000,villa,3,3,265,rent,2013.0,True,1.4892080904767924
PROP1400,Luxurious 1 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23794318840615,57.46509820685223,185000,house,1,1,119,rent,1989.0,False,9.391292981637246
PROP1401,618 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03604650069425,57.54917984969254,615000,land,0,0,618,rent,,False,1.0903634962621114
PROP1402,Luxurious 5 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.517766450152582,57.52357515140702,915000,villa,5,6,379,rent,2019.0,True,6.753097156949978
PROP1403,Luxurious 5 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.249710423760227,57.47166581774474,230000,house,5,4,164,rent,1996.0,True,13.61686904627864
PROP1404,Modern 5 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.434292899543205,57.705424536208014,490000,condo,5,4,188,sale,2021.0,True,1.2150778115172383
PROP1405,Beautiful 5 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27875486501521,57.3633678407747,750000,villa,5,6,202,sale,1996.0,False,1.3176982360102913
PROP1406,Modern 2 Bedroom House in Tamarin,Tamarin,Black River,West,-20.33299565279037,57.378097577524734,285000,house,2,2,129,rent,2017.0,True,4.981436151192543
PROP1407,Elegant 3 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.268324749519135,57.482532863933905,365000,house,3,3,223,rent,1987.0,True,10.757301112573021
PROP1408,Beautiful 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.447002825629887,57.72144550556189,345000,condo,2,3,134,rent,1994.0,False,3.7222336237283695
PROP1409,Beautiful 2 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22428662243505,57.459247895642854,295000,house,2,2,181,rent,1981.0,False,11.596847672002685
PROP1410,Spacious 4 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.410223375415775,57.69782007532811,730000,villa,4,5,301,rent,1981.0,True,1.5422081400197558
PROP1411,Charming 3 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15524407519688,57.50851766550567,510000,house,3,1,289,sale,1992.0,True,3.1193160800752366
PROP1412,Cozy 4 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.417266987579744,57.70020669731684,395000,house,4,3,263,rent,2008.0,False,2.0529518011124903
PROP1413,Charming 4 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.28097136741408,57.36491851415559,605000,house,4,2,220,rent,2011.0,False,1.7508381959984485
PROP1414,Spacious 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.233491929535674,57.470269449704944,610000,villa,4,5,230,rent,2016.0,False,14.321000396026935
PROP1415,Elegant 5 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267703620717104,57.47133258609047,170000,condo,5,1,92,sale,2012.0,False,9.926431337624118
PROP1416,Beautiful 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.310961851661634,57.524324307588806,105000,apartment,2,3,62,sale,1997.0,True,11.682709977262352
PROP1417,511 sqm Land in Tamarin,Tamarin,Black River,West,-20.3257789103585,57.36480831155285,510000,land,0,0,511,rent,,False,1.541971978608161
PROP1418,895 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.16125473758755,57.496086139702236,785000,land,0,0,895,rent,,False,3.2250373803392893
PROP1419,417 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.27882457787689,57.357972015966354,465000,land,0,0,417,rent,,False,4.153561399964307
PROP1420,893 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.413860903266286,57.70228010960273,605000,land,0,0,893,rent,,False,3.818913021729838
PROP1421,Elegant 1 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.27749361568002,57.362448647000804,255000,apartment,1,2,94,rent,1991.0,False,2.4290063242213615
PROP1422,Modern 4 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.035756658586195,57.54342219443074,560000,house,4,3,205,rent,1993.0,False,2.121773116120814
PROP1423,Cozy 3 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.288986431543552,57.47211683691354,400000,house,3,2,280,rent,2023.0,False,13.037307182850709
PROP1424,Charming 2 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.318444378682003,57.366648430029414,1335000,villa,2,2,302,sale,2018.0,True,2.5756827264084494
PROP1425,Charming 3 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24903516926998,57.46352381607748,490000,villa,3,1,175,rent,2020.0,True,14.015457339689771
PROP1426,Beautiful 3 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.294853350766026,57.47254847802118,220000,apartment,3,3,150,sale,2001.0,True,7.84688962614024
PROP1427,Beautiful 5 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.442444023915595,57.70987636129667,855000,villa,5,3,226,rent,2013.0,True,4.569510455071635
PROP1428,Charming 4 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27593282710772,57.36464533333376,305000,condo,4,4,99,sale,2002.0,False,2.9080584787697443
PROP1429,Beautiful 1 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.164575660317485,57.504366897347474,185000,apartment,1,2,89,rent,1995.0,True,4.610106081759486
PROP1430,Cozy 2 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.409068161584987,57.696935652465655,85000,apartment,2,1,58,sale,1991.0,True,1.9366657214159315
PROP1431,Cozy 4 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02900899550909,57.541570586556425,510000,house,4,4,209,rent,2000.0,False,2.6545969387249158
PROP1432,551 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.312364002428076,57.52473640330463,350000,land,0,0,551,sale,,False,7.857437139625518
PROP1433,Luxurious 1 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.225924416454575,57.778768369225844,690000,villa,1,2,204,sale,2015.0,False,2.469311392219966
PROP1434,Elegant 3 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.271185104399393,57.36587977589446,320000,apartment,3,1,115,rent,2001.0,True,3.104437421430843
PROP1435,Charming 3 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.227508203623334,57.787870661900534,410000,condo,3,3,155,sale,2004.0,True,1.4751678934227805
PROP1436,Charming 5 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.416615505300445,57.69415896633908,240000,condo,5,4,128,rent,2011.0,False,4.809738374232333
PROP1437,Cozy 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03368395449691,57.55243633227357,350000,house,5,1,155,sale,2013.0,False,1.906409406361011
PROP1438,Elegant 5 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.154723757506176,57.4976882240979,245000,condo,5,5,114,sale,2000.0,True,1.1967856205474834
PROP1439,Charming 1 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.21663775128177,57.79002677830058,455000,condo,1,1,165,sale,2015.0,True,4.615461836456641
PROP1440,Spacious 2 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.295706955399684,57.47489709494871,420000,house,2,2,276,rent,2010.0,False,13.76482522744475
PROP1441,Charming 2 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.039810312192078,57.55014975905303,325000,apartment,2,1,135,rent,1994.0,False,4.281714805382027
PROP1442,736 sqm Land in Tamarin,Tamarin,Black River,West,-20.326544655647577,57.37163121964278,710000,land,0,0,736,sale,,False,3.6950311613351734
PROP1443,Luxurious 4 Bedroom House in Tamarin,Tamarin,Black River,West,-20.32587801990974,57.380255619627356,435000,house,4,3,175,sale,1989.0,False,1.2257545784664883
PROP1444,791 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.297403994763705,57.47653186020241,580000,land,0,0,791,sale,,False,11.537685246630945
PROP1445,317 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24895146239866,57.48006036138591,230000,land,0,0,317,rent,,False,10.327945619406371
PROP1446,Luxurious 1 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.027925652371923,57.53880921785628,1550000,villa,1,1,343,sale,1992.0,True,3.0533612607011444
PROP1447,Modern 1 Bedroom House in Souillac,Souillac,Savanne,South,-20.51761232576295,57.52029598159887,405000,house,1,1,298,sale,1987.0,False,12.503050402140863
PROP1448,Beautiful 2 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26990116498204,57.36548339003873,680000,villa,2,1,175,sale,2018.0,False,3.93049127352706
PROP1449,Beautiful 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.52976234785756,57.514901023697206,175000,condo,5,6,122,sale,2019.0,False,9.368612935486954
PROP1450,Cozy 4 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.254046040677203,57.47966375931849,900000,villa,4,5,352,rent,1987.0,False,14.055562774944587
PROP1451,613 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.270983252480786,57.3606025308514,670000,land,0,0,613,rent,,False,4.840291183902557
PROP1452,815 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27153401809606,57.48038472909303,540000,land,0,0,815,sale,,False,14.46532059495702
PROP1453,Luxurious 2 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.25086577183905,57.463842179185846,750000,villa,2,3,286,rent,2012.0,True,10.11009004491887
PROP1454,Elegant 2 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24609057094311,57.46325120950238,360000,house,2,1,194,rent,2016.0,False,14.841667545974696
PROP1455,Luxurious 3 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01931970442567,57.577853593898695,245000,apartment,3,1,80,sale,2002.0,False,2.082612326322589
PROP1456,Modern 3 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.322636782098034,57.37170077256201,340000,condo,3,4,126,rent,1990.0,False,3.8849226571030315
